show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s7742,Movie,Pierre Jackson,Christopher Nolen,"Trae Ireland, Chrystee Pharris, Brian Hooks, Dawnisha Halfkenny, Ebony Byrd Wesley, Simeon Henderson, Marquita Goings, Lew Collins, Kendra Gilliams, Caneil Oliver",United States,"June 29, 2019",2018,TV-MA,81 min,Romantic Movies,"midst ann arduous divorce battle , real estate tycoon opts life party sex feeling childhood friend surface ."
s7743,Movie,Pimpal,Gajendra Ahire,"Dilip Prabhavalkar, Priya Bapat, Kishore Kadam, Vrinda Gajendra, Alok Rajwade, Sakhi Gokhale",India,"November 15, 2018",2017,TV-PG,92 min,"Dramas, Independent Movies, International Movies","lonely widower prepares leave india live child america , look back past memory unfinished business ."
s7744,TV Show,Pioneers of African-American Cinema,"Oscar Micheaux, Spencer Williams, Richard E. Norman, Richard Maurice",,United States,"February 1, 2017",1946,TV-14,1 Season,TV Shows,newly preserve collection feature 20 film make groundbreaking african american director black audience 1915 1946 .
s7745,Movie,Pitaah,Mahesh Manjrekar,"Sanjay Dutt, Nandita Das, Om Puri, Jackie Shroff, Mita Vashisht, Sachin Khedekar, Anjan Srivastav, Dinesh Anand, Mink Singh, Siddharth",India,"March 1, 2018",2002,TV-MA,127 min,"Dramas, International Movies, Music & Musicals","thakur avadh evil landlord remote village rule iron fist . two son live debauched life , know father bail scrape ."
s7746,Movie,"Pizza, birra, faso","Israel Adrián Caetano, Bruno Stagnaro","Héctor Anglada, Jorge Sesán, Pamela Jordán, Adrián Yospe, Daniel Di Biase, Walter Díaz, Martín Adjemián, Elena Cánepa, Rubén Rodríguez, Tony Lestingi, Alejandro Pous",Argentina,"March 15, 2018",1998,TV-MA,81 min,"Dramas, International Movies",group hardscrabble young thief argentina decide leave bos plan heist .
s7747,Movie,"Plaire, aimer et courir vite",Christophe Honoré,"Vincent Lacoste, Pierre Deladonchamps, Denis Podalydès, Adèle Wismes, Thomas Gonzalez, Clement Metayer, Quentin Thébault, Tristan Farge, Sophie Letourneur",France,"July 13, 2019",2018,TV-MA,133 min,"Dramas, Independent Movies, International Movies","paris-based writer aid meet college student explore sexuality , romance blossom waning day ."
s7748,TV Show,Planet Earth II,,David Attenborough,United Kingdom,"December 25, 2017",2016,TV-G,1 Season,"British TV Shows, Docuseries, Science & Nature TV","sequel emmy-winning `` planet earth '' series , viewer treat rich intimate view natural diversity planet ."
s7749,TV Show,Planet Earth: The Complete Collection,Alastair Fothergill,David Attenborough,United Kingdom,"April 22, 2015",2006,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",landmark series transport nature lover himalayan mountains depth ocean everywhere .
s7750,Movie,Planet Hulk,Sam Liu,"Rick D. Wasserman, Lisa Ann Beley, Mark Hildreth, Liam O'Brien, Kevin Michael Richardson, Sam Vincent, Advah Soudack, Michael Kopsa, Paul Dobson, Marc Worden",United States,"June 1, 2020",2010,TV-14,81 min,"Action & Adventure, Sci-Fi & Fantasy","earth 's superheroes exile volatile incredible hulk distant planet call sakaar , muscle-bound green monster sell slavery ."
s7751,Movie,Planetarium,Rebecca Zlotowski,"Natalie Portman, Lily-Rose Depp, Emmanuel Salinger, Amira Casar, Pierre Salvadori, Louis Garrel","France, Belgium","January 1, 2018",2016,TV-MA,108 min,"Dramas, International Movies","pre-world war ii france , two sister purport able communicate dead soon catch eye ambitious filmmaker ."
s7752,Movie,Platoon,Oliver Stone,"Tom Berenger, Willem Dafoe, Charlie Sheen, Forest Whitaker, Francesco Quinn, John C. McGinley, Richard Edson, Kevin Dillon, Reggie Johnson, Keith David","United States, United Kingdom","November 1, 2020",1986,R,120 min,"Action & Adventure, Classic Movies, Dramas",soldier grows disillusion 's caught rival sergeant semi-autobiographical vietnam war drama writer-director oliver stone .
s7753,Movie,Playing for Time,"Daniel Mann, Joseph Sargent","Vanessa Redgrave, Jane Alexander, Maud Adams, Donna Haley, Robin Bartlett, Marisa Berenson, Will Lee, Verna Bloom, Christine Baranski, Lenore Harris",United States,"December 1, 2017",1980,TV-14,149 min,Dramas,"capture nazi send auschwitz , jewish musician assign soothe prisoner march death gas chamber ."
s7754,Movie,Playing Hard,Jean-Simon Chartier,,"Canada, United States","April 5, 2019",2018,TV-MA,92 min,"Documentaries, International Movies","step inside ubisoft office , follow designer jason vandenberghe 's fight create video game `` honor '' four year ."
s7755,Movie,Pope Francis: A Man of His Word,Wim Wenders,Pope Francis,"Switzerland, Vatican City, Italy, Germany, France","January 3, 2019",2018,PG,96 min,"Documentaries, Faith & Spirituality, International Movies","documentary filmmaker wim wenders travel world pope francis , record controversial pontiff 's humanist view sharply divide age ."
s7756,Movie,Popeye,Robert Altman,"Robin Williams, Shelley Duvall, Ray Walston, Paul Dooley, Paul L. Smith, Richard Libertini, Donald Moffat, Macintyre Dixon, Roberta Maxwell, Donovan Scott",United States,"November 24, 2019",1980,PG,114 min,"Action & Adventure, Children & Family Movies, Comedies","storm wreck ship , super-strong sailor popeye wash ashore wind room oyl household , meet olive ."
s7757,TV Show,Portlandia,,"Fred Armisen, Carrie Brownstein",United States,"September 25, 2019",2018,TV-14,8 Seasons,TV Comedies,"fred armisen carrie brownstein send resident portland , ore. typical target include artisanal light bulb feminist bookstore ."
s7758,Movie,Porto,Gabe Klinger,"Anton Yelchin, Lucie Lucas, Françoise Lebrun, Paulo Calatré","Portugal, France, Poland, United States","April 16, 2018",2016,TV-MA,77 min,"Dramas, Independent Movies, Romantic Movies","coastal portuguese city , erotic encounter ensues american expat french student , resonate life year later ."
s7759,Movie,Postcards from London,Steve McLean,"Harris Dickinson, Jonah Hauer-King, Alessandro Cimadamore, Leonardo Salerni, Raphael Desprez, Jerome Holder, Leemore Marrett Jr., Silas Carson, Stephen Boxer, Leo Hatton, Ben Cura",United Kingdom,"February 19, 2019",2018,TV-MA,90 min,"Dramas, Independent Movies, LGBTQ Movies","recruit raconteur london , handsome teenager discovers suffer rare condition faint upon see fine art ."
s7760,TV Show,Powder,,"Manish Chaudhary, Pankaj Tripathi, Geetika Tyagi, Rahul Bagga",India,"February 15, 2018",2010,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","two men grow mumbai 's slum draw city 's brutal narcotic trade , fight opposite side law ."
s7761,TV Show,Power Battle Watch Car,,"Sang-hyun Um, Tae-yeol Jeon, Yeong-wung Jeong, Hye-won Jeong, Yong-woo Shin, Jin-hong Bae, Do-hyeong Nam, Min-kyu Lee",,"June 1, 2017",2016,TV-Y7,1 Season,"Kids' TV, Korean TV Shows","jino watch car , bluewill , compete battle league become world champion . meanwhile , dark force threatens destroy ."
s7762,TV Show,Power Rangers Dino Charge,,"Brennan Mejia, Camille Hyde, Yoshi Sudarso, Michael Taber, James Davies, Claire Blackwelder",United States,"December 2, 2015",2015,TV-Y7,1 Season,Kids' TV,"time dinosaur , ancient powerful energems lose earth , evil bounty hunter sledge return find ."
s7763,TV Show,Power Rangers Dino Super Charge,,"Brennan Mejia, Camille Hyde, Yoshi Sudarso, Michael Taber, James Davies, Claire Blackwelder",,"October 15, 2016",2016,TV-Y7,1 Season,Kids' TV,think ranger ' mission accomplish 's even difficult challenge face arrival new enemy .
s7764,TV Show,Power Rangers Dino Thunder,,"James Napier, Kevin Duhaney, Emma Lahana, Jason David Frank, Jeffrey Parazzo, Katrina Devine, Tom Hern, Miriama Smith, Latham Gaines, James Gaylyn",United States,"January 1, 2016",2004,TV-Y7,1 Season,Kids' TV,"dr. tommy oliver return student discover dino gems morph dino power ranger , enable stop evil mesogog ."
s7765,TV Show,Power Rangers in Space,,"Tracy Lynn Cruz, Patricia Ja Lee, Christopher Khayman Lee, Justin Nimmo, Roger Velasco, Selwyn Ward, Melody Perkins, Paul Schrier, Jason Narvy, Mioko Fujiwara, Soichiro Hoshi, Yuji Kishimoto, Sanae Kobayashi, Tsuyoshi Takishita, Lex Lang","United States, France, Japan","January 1, 2016",1998,TV-Y7,1 Season,Kids' TV,"power chamber destroy , former turbo power ranger t.j. , cassie , carlos ashley search zordon , 's abduct dark specter ."
s7766,TV Show,Power Rangers Jungle Fury,,"Jason Smith, Aljin Abella, Anna Hutchison, David de Lautour, Nikolai Nikolaeff, Sarah Thomson, Bede Skinner, Holly Shanahan, Kelson Henderson, Richard Simpson, Cameron Rhodes, Elisabeth Easther, Mark Wright, Derek Judge",United States,"January 1, 2016",2008,TV-Y7,1 Season,Kids' TV,power ranger travel california search new master find run pizza parlor - join staff train .
s7767,TV Show,Power Rangers Lightspeed Rescue,,"Michael Chaturantabut, Sean CW Johnson, Alison MacInnis, Keith Robinson, Sasha Craig, Monica Louwerens, Rhett Fisher, Ron Roggé, Jennifer L. Yen, Kim Strauss","France, Japan, United States","January 1, 2016",2000,TV-Y7,1 Season,Kids' TV,"demon rumble graf beneath mariner bay , government organization call lightspeed recruit five civilian defend city ."
s7768,TV Show,Power Rangers Lost Galaxy,,"Archie Kao, Reggie Rolle, Danny Slavin, Valerie Vernon, Cerina Vincent, Russell Lawrence, Amy Miller, Melody Perkins, Kazuki Maehara, Eri Tanaka, Terence J. Rotolo, Hiroshi Tsuchida, Tom Whyte, Bob Papenbrook, Mari Maruta","United States, France, Japan","January 1, 2016",1999,TV-Y7,1 Season,Kids' TV,"five teenager , transform mystical power quasar saber galaxy power ranger , battle evil scorpius captain mutiny ."
s7769,TV Show,Power Rangers Mystic Force,,"Firass Dirani, Angie Diaz, Richard Brancatisano, Melanie Vallejo, Nic Sampson, John Tui, Peta Rutter, Antonia Prebble, Barnie Duncan, Kelson Henderson, Donogh Rees, Geoff Dolan, Holly Shanahan",United States,"January 1, 2016",2006,TV-Y7,1 Season,Kids' TV,"wicked undead army unleashed , sorceress udonna empowers five teenager - mystic force power ranger - save mankind ."
s7770,TV Show,Power Rangers Ninja Storm,,"Pua Magasiva, Sally Martin, Glenn McMillan, Adam Tuominen, Jorgito Vargas Jr., Jason Chan, Katrina Browne, Katrina Devine, Grant McFarland, Peter Rowley, Megan Nicol, Bruce Hopkins","United States, New Zealand","January 1, 2016",2003,TV-Y7,1 Season,Kids' TV,"elite warrior wind ninja academy capture evil lothor , shane , torus waldo become wind power ranger fight back ."
s7771,TV Show,Power Rangers Operation Overdrive,,"James Maclurcan, Caitlin Murphy, Samuell Benta, Rhoda Montemayor, Gareth Yuen, Dwayne Cameron, Rod Lousich, David Weatherley, Kelson Henderson, Gerald Urquhart, Ria Vandervis, Mark Ferguson","United States, New Zealand, Japan","January 1, 2016",2007,TV-Y7,1 Season,Kids' TV,"keep powerful jewel fall hand two wicked brother , five young power ranger set dangerous global adventure ."
s7772,TV Show,Power Rangers RPM,,"Eka Darville, Ari Boyland, Rose McIver, Milo Cawthorne, Daniel Ewing, Mike Ginn, Li Ming Hu, Olivia Tennet, James Gaylyn, Adelaide Kane, Andrew Laing, Charlie McDermott, Mark Mitchinson",United States,"January 1, 2016",2009,TV-Y7,1 Season,Kids' TV,"power ranger ' new member , dillon , n't sure want team dream set ranger action ."
s7773,TV Show,Power Rangers S.P.D.,,"Brandon Jay McLaren, Chris Violette, Matt Austin, Monica May, Alycia Purrott, John Tui, Rene Naufahu, Michelle Langstone, Barnie Duncan, Kelson Henderson, Jim McLarty, Olivia James-Baird, Josephine Davison, Derek Judge, James Gaylyn","United States, New Zealand","January 1, 2016",2005,TV-Y7,1 Season,Kids' TV,"troobian empire attack earth , b-squad power ranger space patrol delta morphs action squash alien threat save world ."
s7774,TV Show,Power Rangers Samurai,,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Rene Naufahu, Jeff Szusterman, Felix Ryan, Paul Schrier",United States,"January 1, 2016",2011,TV-Y7,1 Season,Kids' TV,"new generation power ranger must master symbol samurai power , give control earth 's element battle dark force ."
s7775,Movie,"Power Rangers Samurai: Christmas Together, Friends Forever (Christmas Special)",,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Felix Ryan, Paul Schrier",United States,"January 1, 2016",2011,TV-Y7,24 min,Movies,"christmas eve , teen shiba house reflect first year together , get unexpected lesson true spirit holiday ."
s7776,Movie,Power Rangers Samurai: Clash of the Red Rangers,,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Rene Naufahu",United States,"January 1, 2016",2011,TV-Y7,46 min,Children & Family Movies,samurai ranger team rpm ranger red fight master xandred 's mooger army robotic villain rpm ranger 's dimension .
s7777,Movie,Power Rangers Samurai: Party Monsters (Halloween Special),,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Felix Ryan, Paul Schrier, Ricardo Medina Jr.",United States,"January 1, 2016",2011,TV-Y7,24 min,Movies,"halloween night , creepy creature netherworld trade war story battle samurai power ranger ."
s7778,TV Show,Power Rangers Super Megaforce,,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Geoff Dolan, Shailesh Prajapati, Ian Harcourt, Estevez Gillespie, Jason Hood",,"January 1, 2016",2014,TV-Y7,1 Season,Kids' TV,"arm key allow morph team legendary ranger past , super megaforce ranger fight ruthless prince vekar ."
s7779,Movie,Power Rangers Super Megaforce: The Legendary Battle (Extended),"Charlie Haskell, Koichi Sakamoto","Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Cameron Jebo, Shailesh Prajapati, Ian Harcourt",United States,"January 1, 2016",2014,TV-Y7,55 min,Movies,"new footage augment tale ranger , give save earth vrak emperor mavro , armada stag epic final attack ."
s7780,TV Show,Power Rangers Super Samurai,,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Felix Ryan, Paul Schrier, Jeff Szusterman, Kate Elliott, Ricardo Medina Jr., Derek Judge, Stig Alred",,"January 1, 2016",2012,TV-Y7,1 Season,Kids' TV,"samurai power ranger continue battle evil master xandred , join force malevolent serrator ."
s7781,Movie,Power Rangers Super Samurai: Stuck on Christmas,,"Alex Heartman, Najee De-Tiege, Hector David Jr., Erika Fong, Brittany Anne Pirtle, Steven Skyler, Paul Schrier, Felix Ryan, Jeff Szusterman, Stig Alred, Kate Elliot",United States,"January 1, 2016",2012,TV-Y7,24 min,"Children & Family Movies, Sci-Fi & Fantasy",samurai ranger get stick megazord 's cockpit christmas eve break . ranger get time christmas ?
s7782,Movie,Power Rangers Super Samurai: Trickster Treat,,"Alex Heartman, Najee De-Tiege, Hector David Jr., Erika Fong, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Paul Schrier, Felix Ryan, Jeff Szusterman, Stig Alred, Kate Elliot",United States,"January 1, 2016",2012,TV-Y7,23 min,Movies,"nighlok invade samurai ranger ' dream turn nightmare , ranger must figure reality illusion ."
s7783,TV Show,Power Rangers Time Force,,"Jason Faunt, Erin Cahill, Kevin Kleinberg, Deborah Estelle Phillips, Michael Copon, Daniel Southworth, Vernon Wells, Kate Sheldon, Edward Lawrence Albert, Brianne Siddall, Terence J. Rotolo, Eddie Frierson",United States,"January 1, 2016",2001,TV-Y7,1 Season,Kids' TV,"team launch new campaign evil year 3000 , imprisoned criminal mastermind ransik free daughter ."
s7784,TV Show,Power Rangers Turbo,,"Johnny Yong Bosch, Nakia Burrise, Blake Foster, Jason David Frank, Catherine Sutherland, Carol Hoyt, Jason Narvy, Paul Schrier, Gregg Bullock, Hilary Shepard, Tracy Lynn Cruz, Patricia Ja Lee, Roger Velasco, Selwyn Ward, Donene Kistler","United States, France, Japan","January 1, 2016",1997,TV-Y7,1 Season,Kids' TV,"ranger use high-tech battle car take queen divatox divazords , mount attack ranger ' beloved angel grove ."
s7785,TV Show,Power Rangers Wild Force,,"Ricardo Medina Jr., Alyson Kiperman, Phillip Jeanmarie, Jessica Rey, Jack Guzman, Phillip Andrew, Ann Marie Crouch, Ilia Volok, Sin Wong, Danny Wayne, Terence J. Rotolo","United States, Netherlands, Japan, France","January 1, 2016",2002,TV-Y7,1 Season,Kids' TV,"raise wilderness , young cole evans lead wild force power ranger summon animal power battle evil master org ."
s7786,TV Show,Power Rangers Zeo,,"Catherine Sutherland, Nakia Burrise, Steve Cardenas, Johnny Yong Bosch, Jason David Frank, David Yost, Austin St. John, Paul Schrier, Jason Narvy, Namihei Koshige, Danny Wayne, Akira Madden, David Stenstrom, Tadahiro Nakamura, Kerrigan Mahan","United States, France, Japan","January 1, 2016",1996,TV-Y7,1 Season,Kids' TV,"`` mighty morphin power ranger '' spinoff find tommy gang battle new enemy , use ability acquire zeo crystal ."
